,name,date,county,size,%_contained,high_temp,low_temp,high_humidity,low_humidity,wind_speed,wind_gust,fuel_temp,fuel_moisture,max_radiation,peak_wind_direction
596,Haycamp Fire,2/7/2018,Monterey,50,100,79.0,43.833333333333336,67.5,16.0,2.5031999999999988,4.975899999999999,16.8782,5.927999999999996,172.72,155.8
597,Boot Fire,9/4/2018,Mono,6974,100,72.625,41.375,53.125,10.375,2.6191999999999998,5.569599999999998,16.62749999999999,9.032,184.33,169.36
598,Essex Fire,9/2/2018,Modoc,15,100,55.5,33.0,33.416666666666664,7.833333333333333,2.0704000000000007,4.492900000000001,21.627199999999988,4.136000000000001,265.79,212.72
599,Stone Fire,8/15/2018,Modoc,39387,100,59.333333333333336,40.75,25.583333333333332,7.166666666666667,2.4099000000000013,4.935699999999998,23.2167,3.4830000000000028,232.46,218.15
600,Kelley Fire,7/14/2018,Modoc,52,100,60.5,42.333333333333336,41.0,11.416666666666666,2.4587,5.3508,25.144200000000016,6.290999999999998,288.88,210.62
601,Eagle Fire,7/13/2018,Modoc,2100,100,61.0,40.083333333333336,33.5,9.0,2.6014000000000004,5.4941,25.271900000000002,5.839000000000001,272.71,230.76
602,Romero Fire,6/24/2018,Merced,68,100,101.0,64.5,65.0,15.5,4.899299999999999,10.0315,24.91089999999999,6.801000000000001,357.05,283.19
603,Dinosaur Fire,6/17/2018,Merced,185,100,78.5,54.5,80.5,36.0,4.063200000000002,8.489399999999995,24.877700000000008,8.095999999999997,362.81,263.84
604,Planada Fire,6/15/2018,Merced,4564,100,89.0,57.0,75.5,16.0,5.6237,11.542199999999998,20.855400000000003,8.768000000000006,364.08,274.35
605,Bear Fire,6/7/2018,Merced,200,100,80.5,51.5,87.5,31.5,4.769000000000001,9.588800000000003,22.816600000000005,7.079999999999999,354.54,253.05
606,Plaza Fire,5/20/2018,Merced,88,100,79.5,50.0,89.5,35.5,5.596900000000001,11.537399999999998,18.5222,10.453000000000001,330.31,268.81
607,Nees Fire,5/2/2018,Merced,1756,100,74.5,49.5,85.0,33.0,3.3218999999999994,7.170499999999997,21.011099999999995,9.094999999999999,308.13,230.47
609,Western Fire,8/1/2018,Mendocino,106,100,80.25,49.25,64.25,15.0,2.1093999999999995,5.114800000000002,24.305800000000005,6.469000000000001,328.89,262.83
610,Eel Fire,7/31/2018,Mendocino,972,100,81.875,50.625,61.875,15.875,2.100600000000001,5.1102000000000025,25.077700000000004,6.373000000000002,329.76,263.66
611,Heart Fire,7/21/2018,Mendocino,67,100,80.375,52.125,64.375,18.375,1.6862000000000004,4.2731,27.161399999999993,6.483000000000001,334.62,187.51
612,Peach Fire,7/5/2018,Mendocino,90,100,72.125,43.75,76.25,28.375,1.9001000000000008,4.613099999999999,21.399700000000006,8.454,337.77,228.59
613,Wagner Fire,8/4/2018,Mariposa,22,100,83.4,59.6,32.0,11.3,2.0030000000000006,4.469600000000001,26.605900000000005,4.149,272.18,267.43
614,Ben Fire,7/19/2018,Mariposa,40,100,86.2,62.9,47.2,19.0,1.9088000000000007,4.3942000000000005,30.455899999999996,5.437000000000001,276.74,271.96
615,Ferguson Fire,7/13/2018,Mariposa,96901,100,82.9,63.5,55.8,22.3,1.8290000000000006,4.4072,31.105700000000006,5.294000000000002,282.88,263.0
616,Wheeler Fire,6/18/2018,Mariposa,115,100,66.5,43.4,75.8,34.4,1.9801000000000015,4.434800000000001,24.9943,7.057000000000001,340.15,232.1
617,Boyer Fire,6/15/2018,Mariposa,53,100,78.1,54.6,42.2,17.5,2.1595,4.9351,22.166900000000002,5.952999999999999,325.16,230.52
618,Irving Fire,9/10/2018,Marin,152,100,87.2,56.0,73.6,23.8,6.190699999999998,10.067100000000005,18.283499999999997,10.033000000000001,254.07,289.69
619,Mission Fire,6/9/2018,Marin,12,100,72.6,51.4,99.2,34.2,5.319299999999999,8.989899999999999,20.3166,21.162000000000006,343.18,278.95
621,Oak Fire,9/22/2018,Madera,360,100,72.4,48.8,28.4,8.4,0.9895000000000015,3.200200000000002,20.444999999999997,4.2330000000000005,245.81,151.58
622,Redinger Fire,8/27/2018,Madera,88,100,71.4,48.2,35.8,15.8,1.186100000000002,3.3611000000000013,20.5279,6.519000000000001,286.76,123.59
623,Eastman Fire,8/23/2018,Madera,289,100,71.4,50.0,36.8,14.8,1.1631000000000018,3.3796000000000004,21.7555,5.580999999999998,301.75,116.87
624,School Fire,7/10/2018,Madera,12,100,76.2,54.2,28.6,9.8,1.1190000000000015,3.4728,25.17750000000001,7.123000000000001,278.87,137.22
625,Cornerstone Fire,7/9/2018,Madera,11,100,79.8,55.4,26.8,8.2,1.1145000000000016,3.3564000000000003,25.399900000000006,5.646000000000002,287.66,129.81
626,Raymond Fire,6/15/2018,Madera,60,100,72.4,49.6,40.4,13.6,1.315400000000001,4.058700000000002,18.6057,7.156999999999999,360.88,125.25
627,Lions Fire,6/11/2018,Madera,4064,100,65.2,42.8,43.8,17.8,1.1769000000000016,3.3619,23.344500000000007,6.200000000000004,357.59,120.96
628,ONeals Fire,6/4/2018,Madera,300,100,75.2,51.2,30.4,12.0,1.4227000000000016,3.9649000000000014,20.694499999999994,5.657000000000003,350.52,148.59
629,Experimental Fire,5/23/2018,Madera,56,100,61.4,43.6,67.6,32.8,1.1732000000000018,3.3389000000000015,13.232899999999995,16.247,214.93,136.47
631,Charlie Fire,9/22/2018,Los Angeles,3380,100,76.31428571428572,55.42857142857143,51.57142857142857,15.657142857142857,5.7844,9.530900000000003,26.983400000000003,4.347999999999999,211.7,209.61
632,Fork Fire,9/9/2018,Los Angeles,166,100,81.71428571428571,59.25714285714286,38.51428571428571,15.371428571428572,9.512000000000002,14.621200000000004,27.827299999999987,3.7490000000000014,243.71,249.88
633,Pico Fire,7/23/2018,Los Angeles,128,100,83.85714285714286,61.57142857142857,47.74285714285714,19.571428571428573,5.042500000000003,8.4581,34.505399999999995,4.298999999999999,301.29,194.5
634,Canyon Fire,6/23/2018,Los Angeles,62,100,77.0,53.885714285714286,59.4,24.085714285714285,12.020299999999997,17.510599999999993,27.3781,4.207999999999999,333.24,242.7
635,Portola Fire,6/12/2018,Los Angeles,20,100,75.31428571428572,54.457142857142856,47.2,20.228571428571428,9.0524,14.045500000000004,28.561300000000006,3.771999999999998,330.22,237.48
636,South Fire,6/9/2018,Los Angeles,175,100,73.45714285714286,52.142857142857146,48.74285714285714,19.285714285714285,4.9489,8.934900000000004,26.744399999999995,4.2529999999999974,336.0,203.45
637,Stone Fire,6/4/2018,Los Angeles,1352,100,76.37142857142857,52.74285714285714,55.0,18.885714285714286,8.788100000000004,13.7196,25.350099999999998,4.865,331.25,244.81
639,Copper Fire,9/22/2018,Lassen,53,100,70.13333333333334,37.2,38.13333333333333,9.8,0.8909000000000014,3.500300000000001,13.361,4.3900000000000015,218.65,138.24
640,Whaleback Fire,7/27/2018,Lassen,18703,100,80.4,49.13333333333333,40.53333333333333,11.266666666666667,0.6369000000000002,2.6919000000000004,22.327699999999997,5.463999999999999,240.01,136.61
641,Roxie Fire (Formerly 1-1 Fire),7/24/2018,Lassen,167,100,79.0,51.2,62.0,16.866666666666667,0.7535000000000006,2.8887000000000005,22.816999999999997,8.870000000000003,267.8,148.08
642,3-16 Fire,7/15/2018,Lassen,89,100,78.66666666666667,54.6,55.266666666666666,17.933333333333334,0.6866000000000005,3.009500000000001,22.9388,6.261999999999998,273.03,163.54
643,3-18 Fire,7/15/2018,Lassen,32,100,78.66666666666667,54.6,55.266666666666666,17.933333333333334,0.6866000000000005,3.009500000000001,22.9388,6.261999999999998,273.03,163.54
644,3-10 Fire,7/15/2018,Lassen,56,100,78.66666666666667,54.6,55.266666666666666,17.933333333333334,0.6866000000000005,3.009500000000001,22.9388,6.261999999999998,273.03,163.54
645,3-2 Fire,7/14/2018,Lassen,14,100,78.46666666666667,53.266666666666666,54.666666666666664,17.2,0.6686000000000004,2.9957000000000016,22.694200000000002,6.382000000000001,256.91,161.75
646,Hyatt Fire,6/27/2018,Lassen,441,100,74.4,41.4,52.733333333333334,12.266666666666667,0.8775000000000012,3.5191999999999997,17.338600000000003,7.023,324.92,123.5
647,Tumbleweed Fire,6/14/2018,Lassen,646,100,78.4,43.93333333333333,71.73333333333333,16.666666666666668,0.7892000000000009,3.438300000000002,13.456100000000003,11.979000000000001,237.64,165.84
652,Carder Fire,7/21/2018,Lake,50,100,94.16666666666667,65.83333333333333,54.0,13.0,2.883700000000001,5.7219999999999995,30.916500000000006,5.1129999999999995,322.54,244.87
653,Spring 2 Fire,7/9/2018,Lake,80,100,88.66666666666667,62.0,48.333333333333336,10.0,3.3674999999999984,6.732499999999996,28.666699999999995,4.4639999999999995,348.39,239.89
654,Pawnee Fire,6/23/2018,Lake,15185,100,94.33333333333333,66.0,50.5,10.666666666666666,2.633700000000001,5.6145000000000005,28.588999999999988,4.720999999999998,349.59,208.61
655,Creek Fire,6/16/2018,Lake,32,100,80.5,58.0,70.83333333333333,31.833333333333332,2.594,5.632999999999999,23.4278,7.427999999999998,321.14,212.23
656,Five Fire,8/6/2018,Kings,2995,100,95.0,75.0,32.0,14.0,0.8459000000000009,3.1384000000000007,28.2833,3.4369999999999994,300.86,132.29
657,Water Fire,9/12/2018,Kern,200,100,84.92307692307692,62.38461538461539,31.46153846153846,11.846153846153847,2.5658000000000003,5.6733,17.471999999999994,3.4190000000000005,235.43,257.03
658,Call Fire,8/18/2018,Kern,367,100,92.15384615384616,70.46153846153847,44.76923076923077,20.923076923076923,3.0762,5.821100000000004,23.194799999999997,3.6429999999999985,259.24,291.72
659,Marcel Fire,8/17/2018,Kern,34,100,90.61538461538461,68.92307692307692,46.46153846153846,22.53846153846154,3.384700000000001,6.147000000000003,23.50609999999999,3.6050000000000004,258.77,299.22
660,Pine Fire,8/16/2018,Kern,114,100,89.76923076923077,67.84615384615384,41.92307692307692,20.615384615384617,3.1924,5.7757000000000005,23.922499999999996,3.5509999999999993,259.34,288.21
661,Tarina Fire,8/3/2018,Kern,2950,100,92.84615384615384,70.76923076923077,29.692307692307693,11.76923076923077,4.216400000000002,7.710700000000004,22.133399999999998,3.2290000000000014,315.74,318.1
662,Breckenridge Fire,7/27/2018,Kern,993,100,97.53846153846153,73.53846153846153,36.69230769230769,14.615384615384615,2.745499999999999,5.082699999999999,26.877599999999987,3.6589999999999994,304.16,259.5
663,Lebec Fire,7/8/2018,Kern,62,100,94.38461538461539,72.15384615384616,41.76923076923077,13.923076923076923,3.3934999999999973,6.236099999999999,23.7832,4.4719999999999995,311.27,226.9
664,Sheep Fire,6/29/2018,Kern,95,100,83.92307692307692,60.30769230769231,48.23076923076923,16.153846153846153,3.1384,6.0521999999999965,22.122700000000005,5.420000000000001,360.36,207.12
665,Twisselman Fire,5/16/2018,Kern,293,100,72.23076923076923,46.30769230769231,79.23076923076923,24.615384615384617,3.2597000000000014,6.173500000000001,10.6394,11.107000000000005,301.97,225.25
666,Owens Fire,7/31/2018,Inyo,338,100,72.0,55.25,24.5,10.25,1.7089000000000008,4.250500000000002,27.6501,6.076000000000004,193.53,187.61
667,Georges Fire,7/8/2018,Inyo,2883,100,72.5,55.25,21.5,8.75,2.1735000000000015,5.319000000000001,30.927500000000006,3.524999999999998,275.05,185.14
668,Moffat Fire,4/19/2018,Inyo,1265,100,45.5,27.5,49.0,7.75,2.7988,6.576000000000002,16.4279,4.079999999999998,277.78,183.75
669,Pleasant Fire,2/18/2018,Inyo,2070,100,45.0,29.0,22.0,7.75,2.919599999999998,7.564,6.2335,4.489,166.87,209.79
670,Green Hill Fire,11/12/2018,Humboldt,10,100,62.25,40.166666666666664,36.5,11.666666666666666,1.9134999999999998,3.6563999999999988,13.783600000000003,4.638999999999998,108.05,144.66
671,Mill Creek 1 Fire,8/16/2018,Humboldt,3674,100,73.91666666666667,51.916666666666664,73.0,34.333333333333336,1.7837000000000012,3.4197,22.255399999999998,9.15,287.76,141.49
672,Johnson Fire,7/15/2018,Humboldt,16,100,82.0,59.416666666666664,62.5,28.083333333333332,1.5655000000000003,3.259100000000001,25.2668,8.192000000000002,328.94,169.72
673,Chrome Fire,6/9/2018,Glenn,2290,100,82.5,54.0,76.0,25.0,1.3550000000000013,4.443899999999999,17.416700000000006,6.188,309.21,227.99
674,Open Fire,6/1/2018,Glenn,127,100,76.5,50.0,87.0,30.5,1.2259000000000007,3.764200000000001,21.328500000000005,7.137000000000006,308.69,189.47
675,Chrome Fire,5/28/2018,Glenn,75,100,87.0,63.0,58.0,16.5,0.882500000000001,3.2953999999999994,18.777799999999985,8.119999999999996,264.74,163.54
677,Anchor Fire,6/27/2018,Fresno,76,100,81.16666666666667,56.083333333333336,52.166666666666664,18.833333333333332,1.5302000000000016,3.6431,29.499600000000004,4.484,334.68,183.19
678,Coldwell Fire,6/2/2018,Fresno,13,100,76.91666666666667,48.0,58.25,17.916666666666668,1.4497000000000018,3.343299999999999,27.461100000000005,5.172999999999998,336.66,160.22
679,Cobble Fire,5/26/2018,Fresno,108,100,53.916666666666664,38.083333333333336,89.0,55.25,1.2446000000000021,3.0307000000000017,23.249699999999997,10.627999999999995,275.11,172.16
680,Aqueduct Fire,4/12/2018,Fresno,30,100,57.666666666666664,27.75,86.33333333333333,37.25,1.4005000000000019,3.3615000000000004,13.5889,12.642999999999999,245.45,181.96
681,Meyers Fire,9/20/2018,El Dorado,12,100,73.6,45.0,51.3,14.3,0.8909000000000007,3.1559999999999984,15.505699999999996,5.404,221.62,188.25
682,Sliger Fire,9/4/2018,El Dorado,150,100,80.2,52.6,50.7,15.8,0.7743000000000005,2.8751000000000007,19.7889,5.295000000000001,236.11,185.36
683,Omega Fire,8/1/2018,El Dorado,66,100,83.7,57.8,53.4,13.4,0.8512000000000011,3.1787000000000005,22.349899999999995,4.736000000000001,307.19,189.07
684,Bumper Fire,8/1/2018,El Dorado,67,100,83.7,57.8,53.4,13.4,0.8512000000000011,3.1787000000000005,22.349899999999995,4.736000000000001,307.19,189.07
685,Shingle Fire,7/4/2018,El Dorado,316,100,75.4,48.7,67.3,23.8,0.9805000000000015,3.4065000000000016,21.316799999999997,6.592999999999998,333.5,165.86
687,Alhambra Fire,8/17/2018,Contra Costa,30,100,91.8,64.6,61.4,10.6,0.3756999999999999,2.294200000000001,20.988800000000005,10.022000000000002,265.97,198.11
688,Marsh Fire,7/25/2018,Contra Costa,247,100,95.2,71.6,40.6,17.0,0.6929000000000001,3.5275999999999987,19.900599999999987,12.736000000000006,294.83,200.49
689,Bruce Fire,7/8/2018,Contra Costa,56,100,89.2,65.6,40.0,10.8,0.5638999999999998,3.2635999999999994,22.438700000000008,8.378,316.44,199.92
690,Buckingham Fire,7/2/2018,Contra Costa,45,100,81.0,55.8,91.4,40.4,1.8329000000000004,5.4812,16.156299999999995,17.353999999999996,251.93,195.71
691,Valley Fire,6/29/2018,Contra Costa,268,100,86.8,56.8,68.8,25.0,1.0822000000000007,4.117699999999999,19.46130000000001,12.330000000000002,259.86,204.35
692,Iron Fire,6/19/2018,Contra Costa,40,100,80.8,55.6,81.6,36.2,1.7527999999999995,4.519499999999999,18.616600000000002,14.065000000000007,296.06,181.94
693,Willow Fire,6/16/2018,Contra Costa,25,100,70.8,51.2,86.6,43.2,3.035899999999998,6.5672999999999995,15.772099999999996,16.072,263.37,186.09
694,Glen Fire,6/2/2018,Contra Costa,23,100,88.0,62.6,51.6,20.0,2.1866000000000003,4.4477,22.205199999999994,8.341999999999999,326.71,195.48
695,River Fire (Mendocino Complex),7/27/2018,"Colusa, Lake, Mendocino",48920,100,85.75,52.375,51.625,12.25,2.2923000000000013,4.915600000000001,29.227566666666668,4.052333333333334,290.2366666666667,229.66
696,Ranch Fire (Mendocino Complex),7/27/2018,"Colusa, Glenn, Lake, Mendocino",410203,100,85.75,52.375,51.625,12.25,2.2923000000000013,4.915600000000001,29.227566666666668,4.052333333333334,290.2366666666667,229.66
697,Stony Fire,7/4/2018,Colusa,75,100,93.0,58.0,72.0,13.0,2.0118999999999994,4.1613,25.477899999999998,6.16,304.39,170.58
698,South Fire,8/6/2018,Calaveras,290,100,86.5,60.25,53.0,15.0,2.1957000000000026,4.353,27.389000000000006,4.828999999999999,289.2,159.19
699,Parrots Fire,8/4/2018,Calaveras,136,100,89.5,64.5,39.5,12.75,2.2935000000000003,4.4251000000000005,26.32210000000001,4.411,293.22,168.27
700,Horse Fire,6/24/2018,Calaveras,80,100,91.25,65.5,47.5,14.75,2.2309000000000014,4.585900000000002,27.555700000000005,5.565000000000001,349.23,169.99
702,June Fire,10/30/2018,Butte,550,100,57.5,40.666666666666664,39.333333333333336,16.333333333333332,5.628299999999996,10.304499999999997,16.466799999999992,7.203999999999997,123.88,61.52
703,Powellton Fire,10/15/2018,Butte,10,100,63.333333333333336,44.666666666666664,14.0,7.166666666666667,6.276600000000005,11.318599999999998,17.633400000000005,4.662,170.09,59.67
704,Nimshew Fire,9/23/2018,Butte,33,100,72.33333333333333,48.166666666666664,33.833333333333336,11.666666666666666,4.462099999999998,8.2699,23.605599999999995,4.195999999999999,212.34,87.73
705,Simmons Fire,7/19/2018,Butte,43,100,84.5,61.333333333333336,42.833333333333336,15.0,1.9865000000000004,4.241700000000002,29.850099999999987,5.668999999999998,320.38,111.41
706,Stoney Fire,7/12/2018,Butte,962,100,80.33333333333333,58.833333333333336,39.5,16.333333333333332,1.9683000000000002,4.112400000000001,28.75,5.961999999999996,282.14,93.32
707,Dark Fire,7/10/2018,Butte,11,100,78.66666666666667,56.333333333333336,33.833333333333336,12.166666666666666,2.263600000000001,4.747000000000001,27.6945,5.105,291.21,90.89
708,Par Fire,7/4/2018,Butte,191,100,72.5,49.666666666666664,58.5,23.5,2.031000000000001,4.4119,23.794299999999986,6.910999999999998,292.11,109.86
709,Llano Fire,6/29/2018,Butte,10,100,73.83333333333333,53.5,53.833333333333336,16.5,4.073699999999998,7.617099999999996,28.633200000000002,5.394,346.58,92.95
710,Shippee Fire,6/26/2018,Butte,347,100,73.33333333333333,52.0,56.0,24.0,2.272400000000001,4.685499999999999,25.4721,6.3229999999999995,340.75,116.76
711,Oregon Fire,6/16/2018,Butte,40,100,69.16666666666667,48.166666666666664,61.0,23.833333333333332,2.102900000000001,4.7701,22.3446,7.909,334.95,137.14
712,70 Fire,6/14/2018,Butte,20,100,77.83333333333333,52.166666666666664,48.333333333333336,17.333333333333332,1.6516000000000013,4.063699999999999,23.077800000000007,6.784000000000001,336.98,144.13
713,Irish Fire,7/6/2018,Amador,825,100,94.5,69.0,46.5,17.5,1.0169000000000015,2.8739999999999997,29.983499999999996,4.167999999999999,320.36,181.06
714,China Fire,6/17/2018,Amador,17,100,83.5,48.0,88.5,25.0,1.0475000000000014,3.0708000000000015,23.238999999999997,7.254000000000003,324.33,207.21
715,Niles Fire,11/14/2018,Alameda,20,100,63.4,52.4,30.2,14.2,1.9532999999999998,3.361700000000001,11.517100000000001,6.277999999999999,82.19,262.95
716,Castro Fire,8/26/2018,Alameda,48,100,76.2,54.4,84.8,29.6,3.5984000000000007,6.705400000000001,15.333000000000009,17.684999999999995,211.22,220.73
717,Creek Fire,8/4/2018,Alameda,30,100,86.2,72.4,36.0,18.4,1.5692000000000008,3.4114,20.189099999999993,10.697999999999997,284.12,209.57
718,Patterson Fire,7/25/2018,Alameda,34,100,88.4,67.4,55.0,24.8,2.7669000000000015,5.1545,18.949599999999986,13.678000000000006,290.31,219.59
719,Grant Fire,7/8/2018,Alameda,640,100,83.8,61.6,54.0,19.2,2.0166000000000004,4.1124,21.939400000000006,9.659000000000004,311.91,206.48
720,Vallecitos Fire,6/17/2018,Alameda,20,100,69.0,47.0,95.2,50.2,3.544400000000002,6.562599999999999,15.617299999999998,15.042,288.91,223.12
721,Grant Fire,5/30/2018,Alameda,484,100,82.8,48.2,89.2,31.8,2.946099999999999,5.5702000000000025,15.832999999999997,12.439999999999998,278.05,211.5
722,Grant Fire,5/14/2018,Alameda,12,100,62.8,47.6,95.8,54.4,3.7731000000000012,7.160799999999998,12.743900000000002,15.830999999999994,219.76,221.64
723,Natchez Fire,7/15/2018,Siskiyou,38134,100,76.04166666666667,51.083333333333336,49.708333333333336,15.791666666666666,1.494700000000001,3.6161000000000008,27.5222,7.0479999999999965,300.56,212.52
724,Far Fire,7/6/2019,Yuba,38,100,83.0,63.0,57.0,36.0,3.4197999999999986,5.457899999999999,22.30010000000001,7.797999999999997,328.43,145.26
725,Scott Fire,6/25/2019,Yuba,80,100,80.0,62.0,55.0,33.0,3.684000000000002,6.4274999999999975,19.03900000000001,7.7239999999999975,340.08,169.13
726,Scott Fire,6/24/2019,Yuba,80,100,82.0,64.0,46.0,25.0,3.858800000000002,6.557299999999999,20.333400000000005,7.301999999999998,340.28,172.99
727,Levee Fire,6/8/2019,Yuba,70,100,74.0,50.0,41.0,20.0,4.193299999999999,7.974799999999999,23.416700000000002,6.420999999999999,357.79,116.84
728,Heavy Range Fire,8/10/2019,Yolo,33,100,89.0,68.0,66.0,27.0,1.4849000000000014,4.027900000000001,28.994400000000006,5.954000000000001,298.44,216.33
729,Sand Fire,6/8/2019,Yolo,2512,100,85.0,62.0,29.0,12.0,2.414999999999999,5.749499999999999,27.744199999999992,4.805000000000001,336.85,238.99
730,Maria Fire,10/31/2019,Ventura,9999,100,48.9,26.6,9.6,2.7,1.5739,4.099199999999997,12.8666,3.2790000000000004,186.12,198.62
731,Easy Fire,10/30/2019,Ventura,1806,100,49.5,29.6,42.3,3.3,2.119500000000001,4.997699999999999,11.578,3.513999999999997,189.15,189.28
732,Olivas Fire,10/11/2019,Ventura,200,100,45.2,33.7,7.6,2.1,2.490599999999998,5.579399999999998,14.944899999999995,3.4879999999999978,221.52,166.2
733,Wendy Fire,10/10/2019,Ventura,91,100,47.5,23.8,51.4,4.5,2.839499999999999,6.191299999999997,14.750399999999997,3.6519999999999975,224.34,154.78
734,Snail Fire,9/1/2019,Ventura,279,100,59.0,35.0,43.3,11.4,1.323900000000001,3.9120999999999997,26.844400000000004,8.922999999999998,236.87,197.19
735,South Fire,7/14/2019,Ventura,131,100,58.1,33.0,48.6,9.7,1.578700000000001,4.255800000000001,26.405700000000003,4.249999999999997,351.8,222.42
736,Tulloch Fire,9/23/2019,Tuolumne,83,100,59.8,38.4,57.0,18.4,1.3771000000000018,2.9456,18.4227,8.460999999999999,238.91,169.32
737,Preston Fire,8/8/2019,Tuolumne,21,100,68.2,45.8,50.4,21.6,1.7038000000000002,3.7319000000000013,17.627999999999997,8.122999999999998,293.62,184.46
738,Broder Fire,9/6/2019,Tulare,381,100,84.88235294117646,60.94117647058823,73.0,33.88235294117647,1.2224000000000026,3.5052999999999996,16.144500000000004,8.152000000000003,176.54,235.45
739,Creek Fire,8/31/2019,Tulare,756,100,87.05882352941177,59.8235294117647,63.529411764705884,21.88235294117647,1.1774000000000016,2.883300000000001,20.244899999999994,4.879999999999999,160.55,252.75
740,Springs Fire,6/10/2019,Tulare,47,100,72.23529411764706,51.05882352941177,39.76470588235294,15.764705882352942,1.5345000000000015,3.7729000000000004,17.0394,6.887000000000001,194.99,235.92
741,Bear Fire,6/3/2019,Tulare,25,100,64.88235294117646,44.64705882352941,66.94117647058823,31.470588235294116,1.2128000000000023,3.3613000000000004,14.438900000000006,13.853000000000002,177.68,237.67
742,Yokohl Fire,6/3/2019,Tulare,33,100,64.88235294117646,44.64705882352941,66.94117647058823,31.470588235294116,1.2128000000000023,3.3613000000000004,14.438900000000006,13.853000000000002,177.68,237.67
743,Citrus Fire,6/2/2019,Tulare,257,100,63.411764705882355,44.35294117647059,67.47058823529412,30.58823529411765,1.2307000000000023,3.1828000000000003,12.8387,13.849999999999993,154.22,245.24
744,Spruce Fire,6/1/2019,Tulare,155,100,63.11764705882353,43.588235294117645,70.11764705882354,27.88235294117647,1.252900000000002,3.3526,11.205399999999997,13.671999999999999,134.07,243.53
745,Rams Horn Fire,9/7/2019,Trinity,280,100,73.5,46.083333333333336,57.083333333333336,14.0,0.971300000000001,3.9921,20.799599999999995,8.188999999999998,260.72,263.42
746,Henthorne Fire,9/5/2019,Trinity,244,100,78.08333333333333,49.083333333333336,66.0,10.833333333333334,0.8243000000000008,3.7056999999999993,24.1331,7.373000000000002,258.15,215.95
748,Rawson Fire,10/26/2019,Tehama,605,100,81.14285714285714,55.285714285714285,38.857142857142854,10.714285714285714,0.9841000000000012,4.0152,10.016900000000003,4.437000000000002,144.7,141.77
752,South Fire,9/5/2019,Tehama,5332,100,89.71428571428571,66.14285714285714,57.857142857142854,20.428571428571427,0.4531999999999999,2.3487,21.344300000000004,6.015,221.35,164.75
753,Red Bank Fire,9/5/2019,Tehama,8838,100,89.71428571428571,66.14285714285714,57.857142857142854,20.428571428571427,0.4531999999999999,2.3487,21.344300000000004,6.015,221.35,164.75
754,Paskenta Fire,6/21/2019,Tehama,46,100,82.85714285714286,53.42857142857143,39.57142857142857,14.428571428571429,0.7848000000000007,3.1924999999999972,21.294200000000004,5.478999999999998,324.01,171.08
755,Paskenta Fire,5/20/2019,Tehama,63,100,55.0,38.714285714285715,98.71428571428571,62.714285714285715,0.6406000000000005,3.2010000000000014,8.6719,20.803000000000008,177.51,209.0
756,West Butte Fire,6/8/2019,Sutter,1350,100,66.75,43.5,59.5,22.5,5.717299999999999,10.3529,20.1832,5.443999999999999,371.51,166.26
760,Bridge Fire,9/13/2019,Stanislaus,11,100,89.0,71.0,27.0,20.0,2.5205000000000006,4.872700000000001,25.41079999999999,5.329,251.91,203.48
761,Stuhr Fire,9/11/2019,Stanislaus,190,100,79.0,58.0,63.0,31.0,2.1282000000000014,4.0494,25.427800000000005,5.8439999999999985,265.84,173.41
762,Rains Fire,7/18/2019,Stanislaus,35,100,87.0,63.0,60.0,23.0,3.2990999999999997,5.900499999999999,25.36670000000001,6.348000000000001,345.27,169.97
763,Milton Fire,7/15/2019,Stanislaus,202,100,92.0,73.0,31.0,11.0,3.1294,6.3387,26.894500000000008,4.706000000000001,352.25,193.75
764,Rock Fire,6/26/2019,Stanislaus,2422,100,88.0,61.0,37.0,13.0,2.356500000000001,5.0512,21.455699999999997,5.225999999999999,325.8,195.61
765,Stuhr Fire,6/7/2019,Stanislaus,600,100,82.0,54.0,28.0,7.0,3.044599999999999,6.548999999999998,24.0443,4.4380000000000015,356.26,215.04
766,Kincade Fire,10/23/2019,Sonoma,77758,100,65.0,49.25,33.75,13.0,2.097499999999999,5.1676,24.322199999999995,4.561000000000003,164.4,171.99
767,Glencove Fire,10/27/2019,Solano,140,100,78.8,48.6,37.6,17.2,6.236100000000002,11.350199999999997,13.394999999999998,4.833000000000001,152.02,116.75
768,Mare Fire,9/26/2019,Solano,30,100,90.2,66.6,61.6,25.2,3.8625999999999983,7.089999999999998,16.550399999999996,15.126999999999999,174.18,228.33
769,Timm Fire,8/13/2019,Solano,81,100,93.2,66.8,48.6,19.6,2.413299999999999,3.924699999999999,28.194499999999998,6.743,295.22,206.53
770,Marshview Fire,7/24/2019,Solano,183,100,94.4,69.6,33.8,9.4,2.740300000000001,4.555500000000001,23.905400000000004,8.858000000000006,306.45,203.63
771,Nelson Fire,6/7/2019,Solano,24,100,72.0,46.6,86.4,24.8,4.2913,7.8189999999999955,22.52750000000001,8.912999999999997,337.06,130.88
772,Bar Fire,9/15/2019,Siskiyou,91,100,75.41666666666667,45.416666666666664,52.75,13.333333333333334,1.8784000000000012,5.108600000000003,12.928099999999997,15.555000000000001,174.2,229.38
773,Duzel Fire,9/7/2019,Siskiyou,15,100,74.5,47.791666666666664,49.958333333333336,14.708333333333334,2.0085000000000006,4.720200000000003,17.5888,7.649000000000001,242.64,249.38
774,Kidder 2 Fire,9/7/2019,Siskiyou,227,100,74.5,47.791666666666664,49.958333333333336,14.708333333333334,2.0085000000000006,4.720200000000003,17.5888,7.649000000000001,242.64,249.38
